image,x,y,label,degree,dark_at_site,dark_ratio,dark_peak,dark_area,stroke_dark
circuit_1122.jpg,670,357,1,3,-0.6375,0.0676,0.0462,0,2.0
circuit_1122.jpg,525,402,1,1,-0.7649,0.057,0.0462,0,2.0
circuit_1122.jpg,680,464,1,2,-0.6678,0.0647,0.0462,0,2.0
circuit_1122.jpg,818,496,1,4,-0.4693,0.0897,0.0462,0,2.0
circuit_1122.jpg,683,501,1,4,-0.5722,0.0747,0.0462,0,2.0
circuit_1122.jpg,670,502,1,2,-0.8743,0.0502,0.0462,0,2.0
circuit_1122.jpg,660,503,1,2,-0.6526,0.0661,0.0462,0,2.0
circuit_1122.jpg,528,507,1,4,-0.6506,0.0663,0.0462,0,2.0
circuit_1122.jpg,130,511,1,4,-0.258,0.1519,0.0462,0,2.0
circuit_1122.jpg,330,510,1,4,-0.6514,0.0663,0.0462,0,2.0
circuit_1122.jpg,40,518,0,2,-0.9931,0.0445,0.0462,0,2.0
circuit_1122.jpg,450,527,0,2,-0.6773,0.0639,0.0462,0,2.0
circuit_1122.jpg,903,526,0,1,-0.626,0.0688,0.0462,0,2.0
circuit_1122.jpg,438,532,0,2,-0.5973,0.0718,0.0462,0,2.0
circuit_1122.jpg,426,535,0,2,-0.3845,0.1073,0.0462,0,2.0
circuit_1122.jpg,686,643,1,4,-0.3934,0.1051,0.0462,0,2.0
circuit_1122.jpg,664,643,1,3,-0.4779,0.0882,0.0462,0,2.0
circuit_1122.jpg,524,655,0,3,-0.3395,0.1198,0.0462,0,2.0
circuit_1122.jpg,329,657,0,3,-0.4325,0.0966,0.0462,0,2.0
circuit_1122.jpg,176,664,1,2,-0.6302,0.0683,0.0462,0,2.0
circuit_1122.jpg,136,665,1,2,-0.5343,0.0796,0.0462,0,2.0
circuit_1124.jpg,338,252,1,3,-0.606,0.0787,0.0517,0,2.0
circuit_1124.jpg,488,253,1,3,-0.7982,0.0609,0.0517,0,2.0
circuit_1124.jpg,680,256,1,3,-0.5803,0.0818,0.0517,0,2.0
circuit_1124.jpg,816,255,1,2,-1.047,0.0471,0.0517,0,2.0
circuit_1124.jpg,901,258,1,2,-0.3886,0.1175,0.0517,0,2.0
circuit_1124.jpg,490,296,1,2,-0.4652,0.1001,0.0517,0,2.0
circuit_1124.jpg,332,442,1,4,-0.4115,0.1117,0.0517,0,2.0
circuit_1124.jpg,676,440,1,4,-0.7666,0.0632,0.0517,0,2.0
circuit_1124.jpg,487,442,1,4,-0.2357,0.18,0.0517,0,2.0
circuit_1124.jpg,532,442,1,2,-1.1781,0.0421,0.0517,0,2.0
circuit_1124.jpg,152,447,1,2,-0.8579,0.0569,0.0517,0,2.0
circuit_1124.jpg,896,447,1,4,-0.3367,0.1332,0.0517,0,2.0
circuit_1124.jpg,977,447,1,2,-0.4075,0.1127,0.0517,0,2.0
circuit_1124.jpg,104,451,1,4,-0.3383,0.1326,0.0517,0,2.0
circuit_1124.jpg,82,453,0,1,-0.8063,0.0603,0.0517,0,2.0
circuit_1124.jpg,970,604,0,1,-0.3591,0.1259,0.0517,0,2.0
circuit_1124.jpg,491,620,1,2,-0.5683,0.0834,0.0517,0,2.0
circuit_1124.jpg,888,636,0,2,-0.4886,0.0957,0.0517,0,2.0
circuit_1124.jpg,672,645,0,3,-0.5557,0.0852,0.0517,0,2.0
circuit_1124.jpg,492,652,0,3,-0.4386,0.1055,0.0517,0,2.0
circuit_1124.jpg,245,656,0,1,-1.1971,0.0414,0.0517,0,2.0
circuit_1124.jpg,331,655,1,3,-0.4616,0.1008,0.0517,0,2.0
circuit_1127.jpg,316,366,1,2,0.0359,1.0612,0.622,0,33.0
circuit_1127.jpg,505,366,1,2,-0.6913,0.4736,0.622,0,33.0
circuit_1127.jpg,411,444,0,2,-0.0603,0.9116,0.622,0,33.0
circuit_1127.jpg,445,449,0,2,-0.3137,0.6647,0.622,0,33.0
circuit_1127.jpg,321,470,1,4,0.0076,1.0124,0.622,0,33.0
circuit_1127.jpg,447,468,0,2,-0.3725,0.6254,0.622,0,33.0
circuit_1127.jpg,508,468,1,4,0.0011,1.0017,0.622,0,33.0
circuit_1127.jpg,610,467,1,2,-0.4505,0.5799,0.622,0,33.0
circuit_1127.jpg,642,467,1,2,-0.2301,0.7299,0.622,0,33.0
circuit_1127.jpg,209,478,0,2,-0.2559,0.7085,0.622,0,33.0
circuit_1127.jpg,646,488,1,2,-0.3374,0.6483,0.622,0,33.0
circuit_1127.jpg,618,603,1,2,-0.5344,0.5378,0.622,0,33.0
circuit_1127.jpg,512,607,1,4,0.1017,1.1954,0.622,0,33.0
circuit_1127.jpg,330,617,1,3,-0.2653,0.701,0.622,0,33.0
circuit_1127.jpg,211,623,0,2,-0.2571,0.7075,0.622,0,33.0
circuit_113.jpg,375,151,0,2,-0.4941,0.396,0.3239,0,15.0
circuit_113.jpg,340,155,0,2,-0.8335,0.2799,0.3239,0,15.0
circuit_113.jpg,584,159,0,2,-1.072,0.232,0.3239,0,15.0
circuit_113.jpg,226,170,0,2,-0.5445,0.373,0.3239,0,15.0
circuit_113.jpg,208,171,0,2,-0.4247,0.4327,0.3239,0,15.0
circuit_113.jpg,989,211,0,2,-0.18,0.6429,0.3239,0,15.0
circuit_113.jpg,964,210,0,2,-1.0437,0.2368,-0.108,0,15.0
circuit_113.jpg,920,215,0,2,-0.3638,0.471,0.3239,0,15.0
circuit_113.jpg,776,226,0,3,-0.723,0.3094,0.3239,0,15.0
circuit_113.jpg,580,228,0,3,-1.0971,0.2279,0.3239,0,15.0
circuit_113.jpg,382,246,0,3,-0.4943,0.3959,0.3239,0,15.0
circuit_113.jpg,212,248,1,3,-0.5023,0.3921,0.3239,0,15.0
circuit_113.jpg,190,252,1,2,-0.4411,0.4234,0.3239,0,15.0
circuit_113.jpg,103,261,1,2,-0.7424,0.3038,0.3239,0,15.0
circuit_113.jpg,225,307,0,1,-0.6131,0.3457,0.3239,0,15.0
circuit_113.jpg,578,311,1,2,-0.4405,0.4237,0.3239,0,15.0
circuit_113.jpg,531,386,1,2,-0.9424,0.2558,0.3239,0,15.0
circuit_113.jpg,500,393,1,1,-1.0898,0.2291,0.3239,0,15.0
circuit_113.jpg,486,396,1,2,-1.3147,0.1977,0.2807,0,15.0
circuit_113.jpg,468,400,1,2,-0.9501,0.2542,-0.2159,0,15.0
circuit_113.jpg,459,402,1,2,-0.3975,0.449,0.3239,0,15.0
circuit_113.jpg,453,458,1,2,-0.6998,0.3164,0.3239,0,15.0
circuit_113.jpg,849,482,0,2,-0.2483,0.566,0.3239,0,15.0
circuit_113.jpg,992,484,0,2,-0.2725,0.5431,0.3239,0,15.0
circuit_113.jpg,988,517,0,3,-0.4382,0.425,0.3239,0,15.0
circuit_113.jpg,678,530,0,2,-0.5823,0.3574,0.3239,0,15.0
circuit_113.jpg,850,532,0,2,-0.6295,0.3397,0.3239,0,15.0
circuit_113.jpg,478,553,0,2,-0.7018,0.3158,0.3239,0,15.0
circuit_113.jpg,450,557,1,4,-0.3314,0.4943,0.3239,0,15.0
circuit_113.jpg,378,561,0,2,-0.8109,0.2854,0.3239,0,15.0
circuit_113.jpg,400,561,1,3,-0.6345,0.338,0.3239,0,15.0
circuit_113.jpg,262,574,0,1,-0.5602,0.3664,0.3239,0,15.0
circuit_113.jpg,676,592,0,1,-0.0966,0.7703,0.3239,0,15.0
circuit_113.jpg,445,666,0,2,-0.6675,0.3267,0.3239,0,15.0
circuit_113.jpg,398,673,1,2,-0.6058,0.3484,0.3239,0,15.0
circuit_113.jpg,180,685,0,2,-0.856,0.2745,0.3239,0,15.0
circuit_113.jpg,102,694,0,2,-1.1412,0.2211,0.3023,0,15.0
circuit_113.jpg,66,698,0,2,-0.5368,0.3763,0.3239,0,15.0
circuit_113.jpg,443,736,0,2,-0.5968,0.3518,0.3239,0,15.0
circuit_113.jpg,220,741,0,1,-0.6661,0.3272,0.3239,0,15.0
circuit_113.jpg,770,757,0,2,-1.0065,0.2435,0.3239,0,15.0
circuit_113.jpg,632,773,0,2,-0.343,0.4857,0.3239,0,15.0
circuit_113.jpg,618,833,0,3,-0.3252,0.499,0.3239,0,15.0
circuit_113.jpg,494,838,0,2,-0.4245,0.4328,0.3239,0,15.0
circuit_113.jpg,439,840,0,2,-0.5146,0.3863,0.3239,0,15.0
circuit_113.jpg,964,844,0,1,-0.556,0.3681,0.3239,0,15.0
circuit_113.jpg,823,858,0,4,-0.4238,0.4332,0.3239,0,15.0
circuit_113.jpg,844,856,0,1,-0.609,0.3472,0.3239,0,15.0
circuit_113.jpg,834,858,0,3,-0.6012,0.3501,0.3239,0,15.0
circuit_1133.jpg,431,67,0,3,-0.2592,0.0994,0.0286,0,1.0
circuit_1133.jpg,256,71,0,3,-0.1749,0.1406,0.0286,0,1.0
circuit_1133.jpg,613,74,0,3,-0.4985,0.0543,0.0286,0,1.0
circuit_1133.jpg,85,75,0,2,-0.828,0.0334,0.0286,0,1.0
circuit_1133.jpg,662,75,0,2,-0.2457,0.1043,0.0286,0,1.0
circuit_1133.jpg,798,106,0,2,-0.3466,0.0762,0.0286,0,1.0
circuit_1133.jpg,260,114,0,2,-0.0235,0.549,0.0286,0,1.0
circuit_1133.jpg,261,124,0,2,-0.2328,0.1094,0.0286,0,1.0
circuit_1133.jpg,432,150,0,2,-0.3184,0.0824,0.0286,0,1.0
circuit_1133.jpg,622,158,0,2,-0.1952,0.1279,0.0286,0,1.0
circuit_1133.jpg,626,214,0,2,-0.1022,0.2188,0.0286,0,1.0
circuit_1133.jpg,626,250,0,2,-0.5811,0.0469,0.0286,0,1.0
circuit_1133.jpg,78,256,0,3,-0.2687,0.0962,0.0286,0,1.0
circuit_1133.jpg,218,264,0,2,-0.1648,0.1479,0.0286,0,1.0
circuit_1133.jpg,799,264,0,3,-0.2666,0.0969,0.0286,0,1.0
circuit_1133.jpg,73,284,0,2,-0.2813,0.0923,0.0286,0,1.0
circuit_1133.jpg,258,287,0,2,-0.3772,0.0705,0.0286,0,1.0
circuit_1133.jpg,417,295,0,2,-0.3151,0.0832,0.0286,0,1.0
circuit_1133.jpg,440,304,0,2,-0.2479,0.1034,0.0286,0,1.0
circuit_1133.jpg,626,364,0,2,-0.0628,0.3128,0.0286,0,1.0
circuit_1133.jpg,74,426,1,2,-0.5386,0.0504,0.0286,0,1.0
circuit_1133.jpg,261,428,0,1,-0.4792,0.0563,0.0286,0,1.0
circuit_1133.jpg,630,450,0,2,-0.2927,0.089,0.0286,0,1.0
circuit_1133.jpg,256,452,0,2,-0.1564,0.1546,0.0286,0,1.0
circuit_1133.jpg,440,484,0,2,-0.3881,0.0686,0.0286,0,1.0
circuit_1133.jpg,805,488,0,3,-0.3433,0.0769,0.0286,0,1.0
circuit_1133.jpg,752,495,0,2,-0.4913,0.055,0.0286,0,1.0
circuit_1133.jpg,252,504,0,3,-0.1909,0.1304,0.0286,0,1.0
circuit_1133.jpg,619,523,0,2,-0.2825,0.092,0.0286,0,1.0
circuit_1133.jpg,633,524,0,3,-0.4969,0.0544,0.0286,0,1.0
circuit_1133.jpg,73,548,1,2,-0.3124,0.0839,0.0286,0,1.0
circuit_1133.jpg,243,622,1,1,-0.5797,0.047,0.0286,0,1.0
circuit_1133.jpg,784,708,1,2,-0.3569,0.0742,0.0286,0,1.0
circuit_1133.jpg,810,709,1,3,-0.5596,0.0486,0.0286,0,1.0
circuit_1133.jpg,236,712,1,3,-0.2238,0.1134,0.0286,0,1.0
circuit_1133.jpg,431,728,0,2,-0.2947,0.0885,0.0286,0,1.0
circuit_1133.jpg,236,858,1,2,-0.2163,0.1168,0.0286,0,1.0
circuit_1133.jpg,812,868,1,2,-0.3687,0.072,0.0286,0,1.0
circuit_1133.jpg,786,870,1,2,-0.4882,0.0554,0.0286,0,1.0
circuit_1133.jpg,522,880,1,2,-0.1398,0.1699,0.0286,0,1.0
circuit_1133.jpg,435,884,1,3,-0.1821,0.1358,0.0286,0,1.0
circuit_1133.jpg,69,907,1,2,-0.1446,0.1652,0.0286,0,1.0
circuit_1133.jpg,72,940,1,2,-0.4114,0.065,0.0286,0,1.0
circuit_1133.jpg,116,944,1,2,-0.1324,0.1777,0.0286,0,1.0
circuit_1133.jpg,126,945,1,2,-0.1274,0.1834,0.0286,0,1.0
circuit_1133.jpg,814,946,1,2,-0.1202,0.1922,0.0286,0,1.0
circuit_1133.jpg,642,947,1,3,-0.0825,0.2574,0.0286,0,1.0
circuit_1133.jpg,433,950,1,3,-0.4895,0.0552,0.0286,0,1.0
circuit_1133.jpg,215,952,1,2,-0.6233,0.0439,0.0286,0,1.0
circuit_1133.jpg,240,954,1,3,-0.2037,0.1231,0.0286,0,1.0
circuit_1134.jpg,853,66,1,2,-1.2236,0.0371,0.0472,0,2.0
circuit_1134.jpg,422,68,1,3,-0.2749,0.1464,0.0472,0,2.0
circuit_1134.jpg,810,68,1,2,-0.8699,0.0514,0.0472,0,2.0
circuit_1134.jpg,634,68,1,3,-0.5394,0.0804,0.0472,0,2.0
circuit_1134.jpg,238,72,1,3,-0.7059,0.0626,0.0472,0,2.0
circuit_1134.jpg,854,104,1,2,-1.3315,0.0342,0.0472,0,2.0
circuit_1134.jpg,124,125,0,1,-0.73,0.0607,0.0472,0,2.0
circuit_1134.jpg,625,227,1,2,-0.3732,0.1122,0.0472,0,2.0
circuit_1134.jpg,109,242,1,3,-0.6879,0.0642,0.0472,0,2.0
circuit_1134.jpg,859,250,1,3,-0.238,0.1654,0.0472,0,2.0
circuit_1134.jpg,421,364,1,2,-0.7869,0.0566,0.0472,0,2.0
circuit_1134.jpg,680,408,1,2,-0.8716,0.0513,0.0472,0,2.0
circuit_1134.jpg,847,410,1,3,-0.3212,0.128,0.0472,0,2.0
circuit_1134.jpg,512,414,1,2,-1.087,0.0416,0.0472,0,2.0
circuit_1134.jpg,494,415,1,2,-0.878,0.051,0.0472,0,2.0
circuit_1134.jpg,338,419,1,2,-0.5918,0.0738,0.0472,0,2.0
circuit_1134.jpg,427,422,1,3,-0.8641,0.0518,0.0472,0,2.0
circuit_1134.jpg,248,420,1,3,-0.3633,0.1149,0.0472,0,2.0
circuit_1134.jpg,630,432,1,2,-0.5182,0.0834,0.0472,0,2.0
circuit_1134.jpg,427,456,1,2,-0.4337,0.0981,0.0472,0,2.0
circuit_1134.jpg,244,552,1,2,-1.1276,0.0402,0.0472,0,2.0
circuit_1134.jpg,622,564,1,2,-0.476,0.0902,0.0472,0,2.0
circuit_1134.jpg,844,575,1,3,-0.2221,0.1752,0.0472,0,2.0
circuit_1134.jpg,240,592,1,2,-0.7222,0.0613,0.0472,0,2.0
circuit_1134.jpg,438,585,1,3,-0.57,0.0764,0.0472,0,2.0
circuit_1134.jpg,632,588,1,3,-0.7412,0.0598,0.0472,0,2.0
circuit_1134.jpg,426,608,1,2,-0.634,0.0693,0.0472,0,2.0
circuit_1134.jpg,622,739,1,2,-0.5146,0.084,0.0472,0,2.0
circuit_1134.jpg,622,762,1,3,-0.718,0.0616,0.0472,0,2.0
circuit_1134.jpg,425,760,1,3,-0.4615,0.0927,0.0472,0,2.0
circuit_1134.jpg,845,760,1,3,-0.1616,0.226,0.0472,0,2.0
circuit_1134.jpg,422,888,1,2,-0.6416,0.0685,0.0472,0,2.0
circuit_1134.jpg,624,888,1,3,-0.8001,0.0557,0.0472,0,2.0
circuit_1134.jpg,240,894,1,3,-0.6069,0.0721,0.0472,0,2.0
circuit_1134.jpg,794,893,1,2,-0.7748,0.0574,0.0472,0,2.0
circuit_1134.jpg,841,899,1,2,-0.4515,0.0946,0.0472,0,2.0
circuit_1135.jpg,434,372,0,1,-0.9371,0.2476,0.3083,0,17.0
circuit_1135.jpg,640,375,1,3,-0.2513,0.5509,0.3083,0,17.0
circuit_1135.jpg,164,590,1,2,-0.3783,0.4491,0.3083,0,17.0
circuit_1135.jpg,163,608,1,2,-0.8533,0.2654,0.3083,0,17.0
circuit_1135.jpg,639,615,1,4,-0.1703,0.6442,0.3083,0,17.0
circuit_1135.jpg,812,618,0,2,-0.3125,0.4966,0.3083,0,17.0
circuit_1145.jpg,294,379,1,3,-0.0948,0.7859,0.3479,0,18.0
circuit_1145.jpg,460,380,1,3,-0.0133,0.9632,0.3479,0,18.0
circuit_1145.jpg,671,382,1,2,-0.5203,0.4007,0.3479,0,18.0
circuit_1145.jpg,295,408,1,2,0.0522,1.1765,0.3479,0,18.0
circuit_1145.jpg,677,478,1,2,-0.5122,0.4045,0.3479,0,18.0
circuit_1145.jpg,677,594,1,2,-0.1462,0.7041,0.3479,0,18.0
circuit_1145.jpg,475,602,1,4,-0.4895,0.4155,0.3479,0,18.0
circuit_1145.jpg,498,605,1,2,-1.3005,0.2111,0.3479,0,18.0
circuit_1145.jpg,306,608,1,3,-0.5338,0.3946,0.3479,0,18.0
circuit_1145.jpg,142,614,0,2,-0.2715,0.5617,0.3479,0,18.0
circuit_1153.jpg,486,259,0,2,-0.5612,0.1119,0.0707,0,3.0
circuit_1153.jpg,504,260,0,2,-1.2993,0.0516,0.0707,0,3.0
circuit_1153.jpg,638,283,0,2,-0.7474,0.0865,0.0707,0,3.0
circuit_1153.jpg,807,286,0,2,-0.4367,0.1394,0.0707,0,3.0
circuit_1153.jpg,51,291,0,2,-0.5903,0.107,0.0707,0,3.0
circuit_1153.jpg,76,293,0,3,-0.335,0.1743,0.0707,0,3.0
circuit_1153.jpg,120,295,0,2,-0.5754,0.1095,0.0707,0,3.0
circuit_1153.jpg,806,320,0,2,-1.2183,0.0549,0.0707,0,3.0
circuit_1153.jpg,75,330,0,1,-0.2612,0.2131,0.0707,0,3.0
circuit_1153.jpg,638,347,0,3,-0.3537,0.1667,0.0707,0,3.0
circuit_1153.jpg,337,352,1,3,-0.81,0.0803,0.0707,0,3.0
circuit_1153.jpg,515,350,0,3,-0.5648,0.1113,0.0707,0,3.0
circuit_1153.jpg,176,351,0,3,-0.1681,0.2961,0.0707,0,3.0
circuit_1153.jpg,998,355,0,2,-0.3088,0.1864,0.0707,0,3.0
circuit_1153.jpg,804,359,0,3,-0.4166,0.1452,0.0707,0,3.0
circuit_1153.jpg,514,370,0,3,-0.4091,0.1474,0.0707,0,3.0
circuit_1153.jpg,655,372,0,2,-0.6394,0.0996,0.0707,0,3.0
circuit_1153.jpg,358,394,1,1,-0.7725,0.0839,0.0707,0,3.0
circuit_1153.jpg,838,406,0,1,-1.0231,0.0647,0.0707,0,3.0
circuit_1153.jpg,809,416,0,4,0.055,4.5,0.0707,0,3.0
circuit_1153.jpg,762,414,0,2,-0.4976,0.1245,0.0707,0,3.0
circuit_1153.jpg,790,423,0,3,-0.4952,0.125,-0.4952,0,3.0
circuit_1153.jpg,827,425,0,2,-1.096,0.0606,0.0707,0,3.0
circuit_1153.jpg,771,433,0,4,-1.3273,0.0506,0.0707,0,3.0
circuit_1153.jpg,788,442,0,3,-1.1413,0.0584,0.0707,0,3.0
circuit_1153.jpg,802,445,0,3,-0.8542,0.0765,0.0707,0,3.0
circuit_1153.jpg,814,446,0,3,-2.1334,0.0321,-0.7546,0,3.0
circuit_1153.jpg,828,446,0,3,-1.1083,0.06,0.0707,0,3.0
circuit_1153.jpg,645,448,0,2,-0.2962,0.1928,0.0707,0,3.0
circuit_1153.jpg,270,474,0,2,-1.2933,0.0519,0.0707,0,3.0
circuit_1153.jpg,358,474,1,3,-0.6381,0.0998,0.0707,0,3.0
circuit_1153.jpg,518,482,0,2,-0.7334,0.088,0.0707,0,3.0
circuit_1153.jpg,997,486,0,2,-0.6335,0.1004,0.0707,0,3.0
circuit_1153.jpg,856,492,0,2,-0.5889,0.1072,0.0707,0,3.0
circuit_1153.jpg,892,497,0,3,-0.4136,0.146,0.0707,0,3.0
circuit_1153.jpg,265,508,0,4,-0.7251,0.0889,0.0707,0,3.0
circuit_1153.jpg,313,500,0,3,-0.6821,0.094,0.0707,0,3.0
circuit_1153.jpg,862,505,0,2,-0.4879,0.1266,0.0707,0,3.0
circuit_1153.jpg,291,508,0,4,-0.6494,0.0982,0.0707,0,3.0
circuit_1153.jpg,912,504,0,3,-0.4742,0.1298,0.0707,0,3.0
circuit_1153.jpg,314,510,0,3,-0.4362,0.1395,0.0707,0,3.0
circuit_1153.jpg,328,508,1,3,-0.6538,0.0976,0.0707,0,3.0
circuit_1153.jpg,929,509,0,2,-1.0271,0.0644,0.0707,0,3.0
circuit_1153.jpg,358,514,1,3,-1.363,0.0493,0.0707,0,3.0
circuit_1153.jpg,645,520,0,3,-0.7617,0.085,0.0707,0,3.0
circuit_1153.jpg,520,522,0,3,-0.4803,0.1284,0.0707,0,3.0
circuit_1153.jpg,930,522,0,2,-0.186,0.2755,0.0707,0,3.0
circuit_1153.jpg,548,523,0,2,-0.463,0.1325,0.0707,0,3.0
circuit_1153.jpg,826,524,0,3,-0.5488,0.1142,0.0707,0,3.0
circuit_1153.jpg,996,526,0,3,-0.5337,0.117,0.0707,0,3.0
circuit_1153.jpg,40,534,0,2,-0.5491,0.1141,0.0707,0,3.0
circuit_1153.jpg,72,535,0,2,-1.4295,0.0472,0.0707,0,3.0
circuit_1153.jpg,86,537,0,3,-0.5037,0.1232,0.0707,0,3.0
circuit_1153.jpg,250,542,1,3,-0.5005,0.1238,0.0707,0,3.0
circuit_1153.jpg,553,554,0,4,-3.1363,0.0221,-3.1363,0,3.0
circuit_1153.jpg,583,549,0,3,-0.448,0.1364,0.0707,0,3.0
circuit_1153.jpg,542,546,0,3,-0.8092,0.0804,0.0707,0,3.0
circuit_1153.jpg,663,546,0,1,-0.7455,0.0867,0.0707,0,3.0
circuit_1153.jpg,998,552,0,2,-0.4945,0.1252,0.0707,0,3.0
circuit_1153.jpg,604,556,0,3,-0.4209,0.1439,0.0707,0,3.0
circuit_1153.jpg,519,562,0,3,-0.7979,0.0814,0.0707,0,3.0
circuit_1153.jpg,98,607,0,2,-0.3581,0.165,0.0707,0,3.0
circuit_1153.jpg,719,613,0,3,-0.6252,0.1017,0.0707,0,3.0
circuit_1153.jpg,750,625,0,3,-0.2924,0.1948,0.0707,0,3.0
circuit_1153.jpg,723,630,0,3,-0.7498,0.0862,0.0707,0,3.0
circuit_1153.jpg,714,633,0,2,-0.5542,0.1132,0.0707,0,3.0
circuit_1153.jpg,798,644,0,3,-0.4942,0.1252,0.0707,0,3.0
circuit_1153.jpg,632,649,0,2,-0.8469,0.0771,0.0707,0,3.0
circuit_1153.jpg,518,662,0,2,-0.7561,0.0856,0.0707,0,3.0
circuit_1153.jpg,581,675,0,4,-0.4061,0.1484,0.0707,0,3.0
circuit_1153.jpg,603,668,0,3,-0.6552,0.0974,0.0707,0,3.0
circuit_1153.jpg,548,686,0,2,-0.2856,0.1985,0.0707,0,3.0
circuit_1153.jpg,600,683,0,2,-0.6653,0.0961,0.0707,0,3.0
circuit_1153.jpg,518,702,0,3,-0.3782,0.1576,0.0707,0,3.0
circuit_1153.jpg,546,701,0,3,-0.7015,0.0916,0.0707,0,3.0
circuit_1153.jpg,820,712,0,4,-0.268,0.2088,0.0707,0,3.0
circuit_1153.jpg,636,725,0,3,-1.0231,0.0647,0.0707,0,3.0
circuit_1153.jpg,518,728,0,2,-0.4914,0.1258,0.0707,0,3.0
circuit_1153.jpg,816,729,0,3,-0.779,0.0832,0.0707,0,3.0
circuit_1153.jpg,654,756,0,2,-0.61,0.1039,0.0707,0,3.0
circuit_1162.jpg,584,320,0,1,-0.8287,0.3775,0.4815,0,24.0
circuit_1162.jpg,623,326,0,4,-0.0895,0.8488,0.5024,0,24.0
circuit_1162.jpg,635,324,0,2,-1.4393,0.2588,0.4396,0,24.0
circuit_1162.jpg,596,331,0,3,-0.5094,0.4966,0.5024,0,24.0
circuit_1162.jpg,626,356,0,2,-0.3635,0.5802,0.5024,0,24.0
circuit_1162.jpg,350,357,0,3,-0.1814,0.7347,0.5024,0,24.0
circuit_1162.jpg,672,358,0,3,-0.3383,0.5976,0.5024,0,24.0
circuit_1162.jpg,514,359,0,3,-0.3782,0.5706,0.5024,0,24.0
circuit_1162.jpg,817,359,0,2,-0.9979,0.3349,0.5024,0,24.0
circuit_1162.jpg,515,372,0,2,-0.5631,0.4715,0.5024,0,24.0
circuit_1162.jpg,517,384,0,1,-0.2784,0.6434,0.5024,0,24.0
circuit_1162.jpg,90,438,0,3,-0.3032,0.6237,0.5024,0,24.0
circuit_1162.jpg,127,447,0,2,-0.6031,0.4545,0.5024,0,24.0
circuit_1162.jpg,429,457,0,2,-0.254,0.6642,0.5024,0,24.0
circuit_1162.jpg,469,461,0,5,-0.7208,0.4108,0.5024,0,24.0
circuit_1162.jpg,128,476,1,4,0.1011,1.2519,0.5024,0,24.0
circuit_1162.jpg,356,482,1,3,-0.2103,0.7049,0.5024,0,24.0
circuit_1162.jpg,818,482,0,4,-0.2468,0.6706,0.5024,0,24.0
circuit_1162.jpg,912,482,0,2,-0.7127,0.4135,0.5024,0,24.0
circuit_1162.jpg,459,486,0,3,-1.3294,0.2743,-1.0677,0,24.0
circuit_1162.jpg,472,486,0,3,-1.1061,0.3124,0.5024,0,24.0
circuit_1162.jpg,528,486,1,4,0.1001,1.2487,0.5024,0,24.0
circuit_1162.jpg,682,486,1,4,-0.2076,0.7077,0.5024,0,24.0
circuit_1162.jpg,355,508,1,2,-0.5357,0.484,0.5024,0,24.0
circuit_1162.jpg,820,510,0,2,-0.1934,0.7221,0.5024,0,24.0
circuit_1162.jpg,917,514,0,2,-0.1535,0.766,0.5024,0,24.0
circuit_1162.jpg,355,596,1,2,-0.0761,0.8684,0.5024,0,24.0
circuit_1162.jpg,121,642,0,2,-0.3388,0.5972,0.5024,0,24.0
circuit_1162.jpg,689,646,1,2,-0.1528,0.7668,0.5024,0,24.0
circuit_1162.jpg,355,655,1,3,-0.2153,0.7001,0.5024,0,24.0
circuit_1162.jpg,538,663,1,3,-0.3775,0.571,0.5024,0,24.0
circuit_1162.jpg,579,667,1,2,-0.2278,0.6881,0.5024,0,24.0
circuit_1162.jpg,690,667,1,3,-0.104,0.8285,0.5024,0,24.0
circuit_1166.jpg,198,144,1,2,-0.4011,0.1058,0.0475,0,2.0
circuit_1166.jpg,492,146,1,3,-0.3548,0.118,0.0475,0,2.0
circuit_1166.jpg,502,147,1,2,-1.2395,0.0369,0.0475,0,2.0
circuit_1166.jpg,562,151,1,2,-1.0196,0.0445,0.0475,0,2.0
circuit_1166.jpg,686,158,1,2,-0.8889,0.0507,0.0475,0,2.0
circuit_1166.jpg,706,159,1,2,-1.0042,0.0451,0.0475,0,2.0
circuit_1166.jpg,756,161,1,2,-0.8214,0.0546,0.0475,0,2.0
circuit_1166.jpg,197,270,1,3,-0.1403,0.2528,0.0475,0,2.0
circuit_1166.jpg,104,271,1,2,-0.6091,0.0723,0.0475,0,2.0
circuit_1166.jpg,712,272,0,2,-0.9448,0.0478,0.0475,0,2.0
circuit_1166.jpg,843,322,0,2,-0.7605,0.0588,0.0475,0,2.0
circuit_1166.jpg,846,348,0,2,-0.933,0.0484,0.0475,0,2.0
circuit_1166.jpg,849,374,0,2,-0.6333,0.0697,0.0475,0,2.0
circuit_1166.jpg,622,396,0,2,-0.3461,0.1206,0.0475,0,2.0
circuit_1166.jpg,852,400,0,4,-0.1017,0.3183,0.0475,0,2.0
circuit_1166.jpg,732,401,0,2,-0.5911,0.0743,0.0475,0,2.0
circuit_1166.jpg,416,409,1,4,-0.2579,0.1555,0.0475,0,2.0
circuit_1166.jpg,257,410,1,3,-0.6122,0.072,0.0475,0,2.0
circuit_1166.jpg,210,411,1,2,-0.0691,0.4072,0.0475,0,2.0
circuit_1166.jpg,722,415,1,2,-0.9164,0.0493,0.0475,0,2.0
circuit_1166.jpg,854,420,0,2,-0.3585,0.117,0.0475,0,2.0
