image,comp_id,class,terminal,n_terminals,gt_net,pred_net,verdict,n_nodes_seen,pose,pose_dist_frac
circuit_1124.jpg,6,Inductor,1,2,n8,n8,ok,2,pose0,0.1143
circuit_1124.jpg,7,Capacitor,0,2,n1,n1,ok,2,pose2,0.1831
circuit_1124.jpg,7,Capacitor,1,2,n2,n2,ok,2,pose2,0.1831
circuit_1124.jpg,8,Capacitor,0,2,0,0,ok,2,pose2,0.1699
circuit_1124.jpg,8,Capacitor,1,2,n7,n7,ok,2,pose2,0.1699
circuit_1124.jpg,9,Capacitor,0,2,n5,n5,ok,2,pose2,0.1636
circuit_1124.jpg,9,Capacitor,1,2,n6,n6,ok,2,pose2,0.1636
circuit_1124.jpg,10,Diode,0,2,n2,n2,ok,2,pose0,0.1494
circuit_1124.jpg,10,Diode,1,2,0,0,ok,2,pose0,0.1494
circuit_1124.jpg,11,Diode,0,2,n7,n7,ok,2,pose0,0.1517
circuit_1124.jpg,11,Diode,1,2,n5,n5,ok,2,pose0,0.1517
circuit_1124.jpg,12,Diode,0,2,n3,n7,swapped,2,pose6,0.1486
circuit_1124.jpg,12,Diode,1,2,n7,n3,swapped,2,pose6,0.1486
circuit_1124.jpg,13,Diode,0,2,n8,n8,ok,2,pose0,0.1586
circuit_1124.jpg,13,Diode,1,2,n6,n6,ok,2,pose0,0.1586
circuit_1124.jpg,14,Diode,0,2,n3,n3,ok,2,pose0,0.158
circuit_1124.jpg,14,Diode,1,2,n8,n8,ok,2,pose0,0.158
circuit_1124.jpg,15,Zener Diode,0,2,n7,n6,swapped,2,pose4,0.1284
circuit_1124.jpg,15,Zener Diode,1,2,n6,n7,swapped,2,pose4,0.1284
circuit_1124.jpg,16,Zener Diode,0,2,0,n5,swapped,2,pose4,0.1376
circuit_1124.jpg,16,Zener Diode,1,2,n5,0,swapped,2,pose4,0.1376
circuit_1124.jpg,17,Zener Diode,0,2,n2,n7,swapped,2,pose4,0.1377
circuit_1124.jpg,17,Zener Diode,1,2,n7,n2,swapped,2,pose4,0.1377
circuit_1124.jpg,18,Resistor,0,2,0,0,ok,2,pose2,0.1178
circuit_1124.jpg,18,Resistor,1,2,n8,n8,ok,2,pose2,0.1178
circuit_1127.jpg,0,I-DC,0,2,n2,n3,swapped,2,pose4,0.1197
circuit_1127.jpg,0,I-DC,1,2,n3,n2,swapped,2,pose4,0.1197
circuit_1127.jpg,1,Resistor,0,2,n2,n2,ok,2,pose0,0.1336
circuit_1127.jpg,1,Resistor,1,2,n3,n3,ok,2,pose0,0.1336
circuit_1127.jpg,2,Resistor,0,2,n1,n1,ok,2,pose2,0.1288
circuit_1127.jpg,2,Resistor,1,2,n2,n2,ok,2,pose2,0.1288
circuit_1127.jpg,3,Resistor,0,2,0,0,ok,2,pose2,0.1292
circuit_1127.jpg,3,Resistor,1,2,n3,n3,ok,2,pose2,0.1292
circuit_1127.jpg,4,Capacitor,0,2,n1,n1,ok,2,pose0,0.1723
circuit_1127.jpg,4,Capacitor,1,2,n2,n2,ok,2,pose0,0.1723
circuit_1127.jpg,5,GND,0,1,0,0,ok,1,,
circuit_1127.jpg,6,V-DC,0,2,n1,n1,ok,2,pose0,0.1166
circuit_1127.jpg,6,V-DC,1,2,0,0,ok,2,pose0,0.1166
circuit_1127.jpg,7,Inductor,0,2,0,0,ok,2,pose2,0.1865
circuit_1127.jpg,7,Inductor,1,2,n3,n3,ok,2,pose2,0.1865
circuit_1133.jpg,0,V-DC,0,2,n3,n4,swapped,2,pose6,0.0993
circuit_1133.jpg,0,V-DC,1,2,n4,n3,swapped,2,pose6,0.0993
circuit_1133.jpg,1,V-AC,0,2,n1,n1,ok,2,pose2,0.0961
circuit_1133.jpg,1,V-AC,1,2,n2,n2,ok,2,pose2,0.0961
circuit_1133.jpg,2,V-AC,0,2,n2,n2,ok,2,pose2,0.0971
circuit_1133.jpg,2,V-AC,1,2,n3,n3,ok,2,pose2,0.0971
circuit_1133.jpg,3,Capacitor,0,2,n5,n5,ok,2,pose0,0.1566
circuit_1133.jpg,3,Capacitor,1,2,n7,n7,ok,2,pose0,0.1566
circuit_1133.jpg,4,V-DC,0,2,n7,n4,swapped,2,pose6,0.1119
circuit_1133.jpg,4,V-DC,1,2,n4,n7,swapped,2,pose6,0.1119
circuit_1133.jpg,5,Capacitor,0,2,n2,n2,ok,2,pose0,0.1606
circuit_1133.jpg,5,Capacitor,1,2,n4,n4,ok,2,pose0,0.1606
circuit_1133.jpg,6,Inductor,0,2,n1,n1,ok,2,pose2,0.1047
circuit_1133.jpg,6,Inductor,1,2,n2,n2,ok,2,pose2,0.1047
circuit_1133.jpg,7,Inductor,0,2,n1,n1,ok,2,pose2,0.108
circuit_1133.jpg,7,Inductor,1,2,n3,n3,ok,2,pose2,0.108
circuit_1133.jpg,8,I-DC,0,2,n4,n4,ok,2,pose2,0.0947
circuit_1133.jpg,8,I-DC,1,2,n7,n7,ok,2,pose2,0.0947
circuit_1133.jpg,9,Inductor,0,2,n1,n1,ok,2,pose2,0.1173
circuit_1133.jpg,9,Inductor,1,2,n6,n6,ok,2,pose2,0.1173
circuit_1133.jpg,10,Inductor,0,2,n1,n1,ok,2,pose2,0.1148
circuit_1133.jpg,10,Inductor,1,2,n5,n5,ok,2,pose2,0.1148
circuit_1133.jpg,11,Capacitor,0,2,n3,n3,ok,2,pose0,0.1598
circuit_1133.jpg,11,Capacitor,1,2,n4,n4,ok,2,pose0,0.1598
circuit_1133.jpg,12,Capacitor,0,2,n6,n6,ok,2,pose0,0.1838
circuit_1133.jpg,12,Capacitor,1,2,n4,n4,ok,2,pose0,0.1838
circuit_1134.jpg,0,I-AC,0,2,n1,n1,ok,2,pose2,0.1021
circuit_1134.jpg,0,I-AC,1,2,n2,n2,ok,2,pose2,0.1021
circuit_1134.jpg,1,V-AC,0,2,n2,n2,ok,2,pose2,0.1005
circuit_1134.jpg,1,V-AC,1,2,n3,n3,ok,2,pose2,0.1005
circuit_1134.jpg,2,Capacitor,0,2,0,0,ok,2,pose0,0.1559
circuit_1134.jpg,2,Capacitor,1,2,n1,n1,ok,2,pose0,0.1559
circuit_1134.jpg,3,V-DC,0,2,0,n6,swapped,2,pose6,0.104
circuit_1134.jpg,3,V-DC,1,2,n6,0,swapped,2,pose6,0.104
circuit_1134.jpg,4,V-DC,0,2,0,n1,swapped,2,pose6,0.1095
circuit_1134.jpg,4,V-DC,1,2,n1,0,swapped,2,pose6,0.1095
circuit_1134.jpg,5,I-DC,0,2,n6,n6,ok,2,pose2,0.0996
circuit_1134.jpg,5,I-DC,1,2,0,0,ok,2,pose2,0.0996
circuit_1134.jpg,6,GND,0,1,0,0,ok,1,,
circuit_1134.jpg,7,Inductor,0,2,n2,n2,ok,2,pose2,0.1243
circuit_1134.jpg,7,Inductor,1,2,n3,n3,ok,2,pose2,0.1243
circuit_1134.jpg,8,Inductor,0,2,n4,n4,ok,2,pose2,0.1198
circuit_1134.jpg,8,Inductor,1,2,n3,n3,ok,2,pose2,0.1198
circuit_1134.jpg,9,Inductor,0,2,n1,n1,ok,2,pose2,0.1132
circuit_1134.jpg,9,Inductor,1,2,n3,n3,ok,2,pose2,0.1132
circuit_1134.jpg,10,Inductor,0,2,n5,n5,ok,2,pose2,0.1148
circuit_1134.jpg,10,Inductor,1,2,n3,n3,ok,2,pose2,0.1148
circuit_1134.jpg,11,Capacitor,0,2,n6,n6,ok,2,pose0,0.1696
circuit_1134.jpg,11,Capacitor,1,2,n4,n4,ok,2,pose0,0.1696
circuit_1134.jpg,12,Capacitor,0,2,0,0,ok,2,pose0,0.1805
circuit_1134.jpg,12,Capacitor,1,2,n5,n5,ok,2,pose0,0.1805
circuit_1134.jpg,13,Capacitor,0,2,0,0,ok,2,pose0,0.1741
circuit_1134.jpg,13,Capacitor,1,2,n2,n2,ok,2,pose0,0.1741
circuit_1135.jpg,0,Resistor,0,2,n1,n1,ok,2,pose0,0.1178
circuit_1135.jpg,0,Resistor,1,2,n2,n2,ok,2,pose0,0.1178
circuit_1135.jpg,1,Inductor,0,2,n2,n2,ok,2,pose0,0.1161
circuit_1135.jpg,1,Inductor,1,2,n3,n3,ok,2,pose0,0.1161
circuit_1135.jpg,2,V-DC,0,2,0,n1,swapped,2,pose6,0.1223
circuit_1135.jpg,2,V-DC,1,2,n1,0,swapped,2,pose6,0.1223
circuit_1135.jpg,3,Resistor,0,2,0,0,ok,2,pose2,0.1405
circuit_1135.jpg,3,Resistor,1,2,n3,n3,ok,2,pose2,0.1405
circuit_1135.jpg,4,GND,0,1,0,0,ok,1,,
circuit_1135.jpg,5,Capacitor,0,2,0,0,ok,2,pose0,0.1668
circuit_1135.jpg,5,Capacitor,1,2,n3,n3,ok,2,pose0,0.1668
circuit_1145.jpg,0,Capacitor,0,2,n1,n1,ok,2,pose0,0.1746
circuit_1145.jpg,0,Capacitor,1,2,n2,n2,ok,2,pose0,0.1746
circuit_1145.jpg,1,Resistor,0,2,0,0,ok,2,pose2,0.1155
circuit_1145.jpg,1,Resistor,1,2,n1,n1,ok,2,pose2,0.1155
circuit_1145.jpg,2,I-AC,0,2,0,0,ok,2,pose0,0.1129
circuit_1145.jpg,2,I-AC,1,2,n1,n1,ok,2,pose0,0.1129
circuit_1145.jpg,3,GND,0,1,0,0,ok,1,,
circuit_1145.jpg,4,Inductor,0,2,0,0,ok,2,pose2,0.1208
circuit_1145.jpg,4,Inductor,1,2,n2,n2,ok,2,pose2,0.1208
circuit_1145.jpg,5,Resistor,0,2,n2,n2,ok,2,pose0,0.119
circuit_1145.jpg,5,Resistor,1,2,0,0,ok,2,pose0,0.119
circuit_1162.jpg,0,V-AC,0,2,n1,n1,ok,2,pose0,0.1094
circuit_1162.jpg,0,V-AC,1,2,n4,n4,ok,2,pose0,0.1094
circuit_1162.jpg,1,I-DC,0,2,n4,n7,swapped,2,pose4,0.1004
circuit_1162.jpg,1,I-DC,1,2,n7,n4,swapped,2,pose4,0.1004
circuit_1162.jpg,2,Diode,0,2,n3,n3,ok,2,pose0,0.1716
circuit_1162.jpg,2,Diode,1,2,n6,n6,ok,2,pose0,0.1716
circuit_1162.jpg,3,GND,0,1,0,0,ok,1,,
circuit_1162.jpg,4,Capacitor,0,2,,n4,gt_null,1,pose2,0.3633
circuit_1162.jpg,4,Capacitor,1,2,n4,n4,ok,1,pose2,0.3633
circuit_1162.jpg,5,Zener Diode,0,2,n3,n5,swapped,2,pose4,0.1564
circuit_1162.jpg,5,Zener Diode,1,2,n5,n3,swapped,2,pose4,0.1564
circuit_1162.jpg,6,Inductor,0,2,n1,n1,ok,2,pose0,0.1273
circuit_1162.jpg,6,Inductor,1,2,n2,n2,ok,2,pose0,0.1273
circuit_1162.jpg,7,Diode,0,2,n5,n5,ok,2,pose0,0.1716
circuit_1162.jpg,7,Diode,1,2,n8,n8,ok,2,pose0,0.1716
circuit_1162.jpg,8,Inductor,0,2,n5,n5,ok,2,pose0,0.1346
circuit_1162.jpg,8,Inductor,1,2,n6,n6,ok,2,pose0,0.1346
circuit_1162.jpg,9,Capacitor,0,2,n2,n2,ok,2,pose2,0.2114
circuit_1162.jpg,9,Capacitor,1,2,n3,n3,ok,2,pose2,0.2114
circuit_1162.jpg,10,Zener Diode,0,2,n2,n4,swapped,2,pose4,0.1536
circuit_1162.jpg,10,Zener Diode,1,2,n4,n2,swapped,2,pose4,0.1536
circuit_1162.jpg,11,Zener Diode,0,2,n5,n8,swapped,2,pose4,0.1545
circuit_1162.jpg,11,Zener Diode,1,2,n8,n5,swapped,2,pose4,0.1545
circuit_1162.jpg,12,Diode,0,2,n6,n6,ok,2,pose0,0.1703
circuit_1162.jpg,12,Diode,1,2,n8,n8,ok,2,pose0,0.1703
circuit_1162.jpg,13,Capacitor,0,2,n7,n7,ok,2,pose2,0.1808
circuit_1162.jpg,13,Capacitor,1,2,n8,n8,ok,2,pose2,0.1808
circuit_1162.jpg,14,Diode,0,2,n4,n4,ok,2,pose0,0.1638
circuit_1162.jpg,14,Diode,1,2,n8,n8,ok,2,pose0,0.1638
circuit_1162.jpg,15,Capacitor,0,2,n4,n4,ok,2,pose2,0.2043
circuit_1162.jpg,15,Capacitor,1,2,n5,n5,ok,2,pose2,0.2043
circuit_1162.jpg,16,Resistor,0,2,n6,n6,ok,2,pose2,0.1267
circuit_1162.jpg,16,Resistor,1,2,0,0,ok,2,pose2,0.1267
circuit_1162.jpg,17,Diode,0,2,n2,n2,ok,2,pose0,0.1659
circuit_1162.jpg,17,Diode,1,2,n5,n5,ok,2,pose0,0.1659
circuit_1166.jpg,0,Resistor,0,2,n8,n8,ok,2,pose0,0.1142
circuit_1166.jpg,0,Resistor,1,2,n15,n15,ok,2,pose0,0.1142
circuit_1166.jpg,1,Resistor,0,2,n5,n5,ok,2,pose0,0.1158
circuit_1166.jpg,1,Resistor,1,2,n8,n8,ok,2,pose0,0.1158
circuit_1166.jpg,2,BJT-PNP,0,3,n9,n9,ok,3,pose2,0.2456
circuit_1166.jpg,2,BJT-PNP,1,3,n10,n8,swapped,3,pose2,0.2456
circuit_1166.jpg,2,BJT-PNP,2,3,n8,n10,swapped,3,pose2,0.2456
circuit_1166.jpg,3,BJT-PNP,0,3,n3,n3,ok,3,pose2,0.2242
circuit_1166.jpg,3,BJT-PNP,1,3,n2,n5,swapped,3,pose2,0.2242
circuit_1166.jpg,3,BJT-PNP,2,3,n5,n2,swapped,3,pose2,0.2242
circuit_1166.jpg,4,BJT-NPN,0,3,n11,n9,swapped,3,pose6,0.1437
circuit_1166.jpg,4,BJT-NPN,1,3,n9,0,swapped,3,pose6,0.1437
circuit_1166.jpg,4,BJT-NPN,2,3,0,n11,swapped,3,pose6,0.1437
circuit_1166.jpg,5,BJT-PNP,0,3,n14,n14,ok,3,pose2,0.2338
circuit_1166.jpg,5,BJT-PNP,1,3,n11,n15,swapped,3,pose2,0.2338
circuit_1166.jpg,5,BJT-PNP,2,3,n15,n11,swapped,3,pose2,0.2338
circuit_1166.jpg,6,Diode,0,2,n11,n11,ok,2,pose0,0.1647
circuit_1166.jpg,6,Diode,1,2,n12,n12,ok,2,pose0,0.1647
circuit_1166.jpg,7,BJT-NPN,0,3,n15,n14,swapped,3,pose6,0.1353
circuit_1166.jpg,7,BJT-NPN,1,3,n14,0,swapped,3,pose6,0.1353
circuit_1166.jpg,7,BJT-NPN,2,3,0,n15,swapped,3,pose6,0.1353
circuit_1166.jpg,8,V-DC (one port),0,1,n15,n15,ok,1,any,0.3652
circuit_1166.jpg,9,Resistor,0,2,0,0,ok,2,pose2,0.1196
circuit_1166.jpg,9,Resistor,1,2,n10,n10,ok,2,pose2,0.1196
circuit_1166.jpg,10,Diode,0,2,n12,n12,ok,2,pose0,0.1639
circuit_1166.jpg,10,Diode,1,2,n13,n13,ok,2,pose0,0.1639
circuit_1166.jpg,11,V-DC (one port),0,1,n8,n8,ok,1,any,0.3674
circuit_1166.jpg,12,BJT-PNP,0,3,0,0,ok,3,pose2,0.2555
circuit_1166.jpg,12,BJT-PNP,1,3,n1,n2,swapped,3,pose2,0.2555
circuit_1166.jpg,12,BJT-PNP,2,3,n2,n1,swapped,3,pose2,0.2555
circuit_1166.jpg,13,V-DC (one port),0,1,n6,n6,ok,1,any,0.3582
circuit_1166.jpg,14,Resistor,0,2,n5,n5,ok,2,pose2,0.1284
circuit_1166.jpg,14,Resistor,1,2,n6,n6,ok,2,pose2,0.1284
circuit_1166.jpg,15,BJT-NPN,0,3,n9,n4,swapped,3,pose6,0.1501
circuit_1166.jpg,15,BJT-NPN,1,3,n4,0,swapped,3,pose6,0.1501
circuit_1166.jpg,15,BJT-NPN,2,3,0,n9,swapped,3,pose6,0.1501
circuit_1166.jpg,16,V-DC (one port),0,1,n7,n7,ok,1,any,0.3897
circuit_1166.jpg,17,Resistor,0,2,n6,n6,ok,2,pose2,0.1313
circuit_1166.jpg,17,Resistor,1,2,n7,n7,ok,2,pose2,0.1313
circuit_1166.jpg,18,GND,0,1,0,0,ok,1,,
circuit_1166.jpg,19,BJT-NPN,0,3,n7,n13,swapped,3,pose6,0.1556
circuit_1166.jpg,19,BJT-NPN,1,3,n13,n15,swapped,3,pose6,0.1556
circuit_1166.jpg,19,BJT-NPN,2,3,n15,n7,swapped,3,pose6,0.1556
circuit_1166.jpg,20,V-DC (one port),0,1,n1,n1,ok,1,any,0.403
circuit_1166.jpg,21,BJT-NPN,0,3,n3,n4,swapped,3,pose6,0.145
circuit_1166.jpg,21,BJT-NPN,1,3,n4,0,swapped,3,pose6,0.145
circuit_1166.jpg,21,BJT-NPN,2,3,0,n3,swapped,3,pose6,0.145
circuit_1166.jpg,22,Resistor,0,2,0,0,ok,2,pose2,0.1152
circuit_1166.jpg,22,Resistor,1,2,n1,n1,ok,2,pose2,0.1152
circuit_1172.jpg,0,GND,0,1,0,0,ok,1,,
circuit_1172.jpg,1,V-DC (one port),0,1,n1,n1,ok,1,any,0.3629
circuit_1172.jpg,2,V-DC (one port),0,1,n7,n7,ok,1,any,0.3697
circuit_1172.jpg,3,V-DC (one port),0,1,n6,n6,ok,1,any,0.377
circuit_1172.jpg,4,V-DC (one port),0,1,n8,n8,ok,1,any,0.3974
circuit_1172.jpg,5,V-DC (one port),0,1,n15,n15,ok,1,any,0.414
circuit_1172.jpg,6,Resistor,0,2,n6,n6,ok,2,pose2,0.1207
circuit_1172.jpg,6,Resistor,1,2,n7,n7,ok,2,pose2,0.1207
circuit_1172.jpg,7,Resistor,0,2,n5,n5,ok,2,pose2,0.1181
circuit_1172.jpg,7,Resistor,1,2,n6,n6,ok,2,pose2,0.1181
circuit_1172.jpg,8,Resistor,0,2,n5,n5,ok,2,pose0,0.117
circuit_1172.jpg,8,Resistor,1,2,n8,n8,ok,2,pose0,0.117
circuit_1172.jpg,9,Resistor,0,2,n8,n8,ok,2,pose0,0.1079
circuit_1172.jpg,9,Resistor,1,2,n15,n15,ok,2,pose0,0.1079
circuit_1172.jpg,10,Resistor,0,2,0,0,ok,2,pose2,0.1088
circuit_1172.jpg,10,Resistor,1,2,n1,n1,ok,2,pose2,0.1088
circuit_1172.jpg,11,Resistor,0,2,0,0,ok,2,pose2,0.1106
circuit_1172.jpg,11,Resistor,1,2,n10,n10,ok,2,pose2,0.1106
circuit_1172.jpg,12,Diode,0,2,n11,n11,ok,2,pose0,0.164
circuit_1172.jpg,12,Diode,1,2,n12,n12,ok,2,pose0,0.164
circuit_1172.jpg,13,Diode,0,2,n12,n12,ok,2,pose0,0.1535
circuit_1172.jpg,13,Diode,1,2,n13,n13,ok,2,pose0,0.1535
circuit_1172.jpg,14,BJT-PNP,0,3,n3,n3,ok,3,pose2,0.2163
circuit_1172.jpg,14,BJT-PNP,1,3,n2,n5,swapped,3,pose2,0.2163
circuit_1172.jpg,14,BJT-PNP,2,3,n5,n2,swapped,3,pose2,0.2163
circuit_1172.jpg,15,BJT-PNP,0,3,0,0,ok,3,pose2,0.2305
circuit_1172.jpg,15,BJT-PNP,1,3,n1,n2,swapped,3,pose2,0.2305
circuit_1172.jpg,15,BJT-PNP,2,3,n2,n1,swapped,3,pose2,0.2305
circuit_1172.jpg,16,BJT-NPN,0,3,n3,n4,swapped,3,pose6,0.125
circuit_1172.jpg,16,BJT-NPN,1,3,n4,0,swapped,3,pose6,0.125
circuit_1172.jpg,16,BJT-NPN,2,3,0,n3,swapped,3,pose6,0.125
circuit_1172.jpg,17,BJT-PNP,0,3,n9,n9,ok,3,pose2,0.208
circuit_1172.jpg,17,BJT-PNP,1,3,n10,n8,swapped,3,pose2,0.208
circuit_1172.jpg,17,BJT-PNP,2,3,n8,n10,swapped,3,pose2,0.208
circuit_1172.jpg,18,BJT-NPN,0,3,n9,n4,swapped,3,pose6,0.1356
circuit_1172.jpg,18,BJT-NPN,1,3,n4,0,swapped,3,pose6,0.1356
circuit_1172.jpg,18,BJT-NPN,2,3,0,n9,swapped,3,pose6,0.1356
circuit_1172.jpg,19,BJT-NPN,0,3,n11,n11,ok,3,pose2,0.1344
circuit_1172.jpg,19,BJT-NPN,1,3,n9,0,swapped,3,pose2,0.1344
circuit_1172.jpg,19,BJT-NPN,2,3,0,n9,swapped,3,pose2,0.1344
circuit_1172.jpg,20,BJT-PNP,0,3,n14,n14,ok,3,pose2,0.2309
circuit_1172.jpg,20,BJT-PNP,1,3,n11,n15,swapped,3,pose2,0.2309
circuit_1172.jpg,20,BJT-PNP,2,3,n15,n11,swapped,3,pose2,0.2309
circuit_1172.jpg,21,BJT-NPN,0,3,n15,n14,swapped,3,pose6,0.1341
circuit_1172.jpg,21,BJT-NPN,1,3,n14,0,swapped,3,pose6,0.1341
circuit_1172.jpg,21,BJT-NPN,2,3,0,n15,swapped,3,pose6,0.1341
circuit_1172.jpg,22,BJT-NPN,0,3,n7,n13,swapped,3,pose6,0.1265
circuit_1172.jpg,22,BJT-NPN,1,3,n13,n15,swapped,3,pose6,0.1265
circuit_1172.jpg,22,BJT-NPN,2,3,n15,n7,swapped,3,pose6,0.1265
circuit_1183.jpg,0,Resistor,0,2,n2,n2,ok,2,pose0,0.1168
circuit_1183.jpg,0,Resistor,1,2,n1,n1,ok,2,pose0,0.1168
circuit_1183.jpg,1,V-AC,0,2,0,0,ok,2,pose2,0.1101
circuit_1183.jpg,1,V-AC,1,2,n2,n2,ok,2,pose2,0.1101
circuit_1183.jpg,2,Capacitor,0,2,0,0,ok,2,pose0,0.1677
circuit_1183.jpg,2,Capacitor,1,2,n1,n1,ok,2,pose0,0.1677
circuit_1183.jpg,3,GND,0,1,0,0,ok,1,,
circuit_1183.jpg,4,Inductor,0,2,0,0,ok,2,pose2,0.1122
circuit_1183.jpg,4,Inductor,1,2,n1,n1,ok,2,pose2,0.1122
circuit_1183.jpg,5,Resistor,0,2,0,0,ok,2,pose2,0.118
circuit_1183.jpg,5,Resistor,1,2,n1,n1,ok,2,pose2,0.118
circuit_1194.jpg,0,Op-Amp,0,3,n8,n12,swapped,3,pose3,0.1939
circuit_1194.jpg,0,Op-Amp,1,3,n11,n8,swapped,3,pose3,0.1939
circuit_1194.jpg,0,Op-Amp,2,3,n12,n11,swapped,3,pose3,0.1939
circuit_1194.jpg,1,Op-Amp,0,3,0,n10,swapped,3,pose3,0.2157
circuit_1194.jpg,1,Op-Amp,1,3,n9,0,swapped,3,pose3,0.2157
circuit_1194.jpg,1,Op-Amp,2,3,n10,n9,swapped,3,pose3,0.2157
circuit_1194.jpg,2,Op-Amp,0,3,0,n2,swapped,3,pose3,0.2232
circuit_1194.jpg,2,Op-Amp,1,3,n1,0,swapped,3,pose3,0.2232
circuit_1194.jpg,2,Op-Amp,2,3,n2,n1,swapped,3,pose3,0.2232
circuit_1194.jpg,3,Op-Amp,0,3,0,n4,swapped,3,pose2,0.113
circuit_1194.jpg,3,Op-Amp,1,3,n3,0,swapped,3,pose2,0.113
circuit_1194.jpg,3,Op-Amp,2,3,n4,n3,swapped,3,pose2,0.113
circuit_1194.jpg,4,Op-Amp,0,3,0,n6,swapped,3,pose6,0.2178
circuit_1194.jpg,4,Op-Amp,1,3,n7,n7,ok,3,pose6,0.2178
circuit_1194.jpg,4,Op-Amp,2,3,n6,0,swapped,3,pose6,0.2178
circuit_1194.jpg,5,GND,0,1,0,0,ok,1,,
circuit_1194.jpg,6,GND,0,1,0,0,ok,1,,
circuit_1194.jpg,7,GND,0,1,0,0,ok,1,,
circuit_1194.jpg,8,GND,0,1,0,0,ok,1,,
circuit_1194.jpg,9,GND,0,1,0,0,ok,1,,
circuit_1194.jpg,10,GND,0,1,0,0,ok,1,,
circuit_1194.jpg,11,V-DC,0,2,0,n9,swapped,2,pose6,0.1027
circuit_1194.jpg,11,V-DC,1,2,n9,0,swapped,2,pose6,0.1027
circuit_1194.jpg,12,Capacitor,0,2,n9,n9,ok,2,pose2,0.1671
circuit_1194.jpg,12,Capacitor,1,2,n10,n10,ok,2,pose2,0.1671
circuit_1194.jpg,13,Capacitor,0,2,n3,n3,ok,3,pose2,0.1743
circuit_1194.jpg,13,Capacitor,1,2,n4,n4,ok,3,pose2,0.1743
circuit_1194.jpg,14,Capacitor,0,2,n8,n8,ok,2,pose2,0.1696
circuit_1194.jpg,14,Capacitor,1,2,n7,n7,ok,2,pose2,0.1696
circuit_1194.jpg,15,Resistor,0,2,n10,n10,ok,2,pose0,0.1222
circuit_1194.jpg,15,Resistor,1,2,n11,n11,ok,2,pose0,0.1222
circuit_1194.jpg,16,Resistor,0,2,n12,n12,ok,2,pose0,0.1172
circuit_1194.jpg,16,Resistor,1,2,n5,n5,ok,2,pose0,0.1172
circuit_1194.jpg,17,Resistor,0,2,n2,n2,ok,2,pose0,0.1155
circuit_1194.jpg,17,Resistor,1,2,n3,n3,ok,2,pose0,0.1155
circuit_1194.jpg,18,Resistor,0,2,n4,n4,ok,2,pose0,0.1187
circuit_1194.jpg,18,Resistor,1,2,n5,n5,ok,2,pose0,0.1187
circuit_1194.jpg,19,Resistor,0,2,n6,n6,ok,2,pose0,0.1186
circuit_1194.jpg,19,Resistor,1,2,n5,n5,ok,2,pose0,0.1186
circuit_1194.jpg,20,Inductor,0,2,n11,n11,ok,2,pose0,0.1215
circuit_1194.jpg,20,Inductor,1,2,n12,n12,ok,2,pose0,0.1215
circuit_1194.jpg,21,Inductor,0,2,n7,n7,ok,2,pose0,0.1226
circuit_1194.jpg,21,Inductor,1,2,n6,n6,ok,2,pose0,0.1226
circuit_1194.jpg,22,Inductor,0,2,n1,n1,ok,2,pose0,0.1234
circuit_1194.jpg,22,Inductor,1,2,n2,n2,ok,2,pose0,0.1234
circuit_1194.jpg,23,I-DC,0,2,0,n1,swapped,2,pose6,0.0998
circuit_1194.jpg,23,I-DC,1,2,n1,0,swapped,2,pose6,0.0998
circuit_1201.jpg,0,BJT-PNP,0,3,n8,n8,ok,3,pose2,0.2329
circuit_1201.jpg,0,BJT-PNP,1,3,n7,n3,swapped,3,pose2,0.2329
circuit_1201.jpg,0,BJT-PNP,2,3,n3,n7,swapped,3,pose2,0.2329
circuit_1201.jpg,1,BJT-NPN,0,3,n1,n9,swapped,3,pose6,0.1465
circuit_1201.jpg,1,BJT-NPN,1,3,n9,n5,swapped,3,pose6,0.1465
circuit_1201.jpg,1,BJT-NPN,2,3,n5,n1,swapped,3,pose6,0.1465
circuit_1201.jpg,2,BJT-PNP,0,3,0,0,ok,3,pose2,0.2254
circuit_1201.jpg,2,BJT-PNP,1,3,n6,n7,swapped,3,pose2,0.2254
circuit_1201.jpg,2,BJT-PNP,2,3,n7,n6,swapped,3,pose2,0.2254
circuit_1201.jpg,3,BJT-NPN,0,3,n11,n11,ok,2,pose2,0.1387
circuit_1201.jpg,3,BJT-NPN,1,3,0,0,ok,2,pose2,0.1387
circuit_1201.jpg,3,BJT-NPN,2,3,0,0,ok,2,pose2,0.1387
circuit_1201.jpg,4,Resistor,0,2,n6,n6,ok,2,pose2,0.1264
circuit_1201.jpg,4,Resistor,1,2,0,0,ok,2,pose2,0.1264
circuit_1201.jpg,5,V-DC (one port),0,1,n5,n5,ok,1,any,0.3519
circuit_1201.jpg,6,BJT-PNP,0,3,n12,n12,ok,3,pose2,0.2344
circuit_1201.jpg,6,BJT-PNP,1,3,n11,n5,swapped,3,pose2,0.2344
circuit_1201.jpg,6,BJT-PNP,2,3,n5,n11,swapped,3,pose2,0.2344
circuit_1201.jpg,7,GND,0,1,0,0,ok,1,,
circuit_1201.jpg,8,Diode,0,2,n9,n9,ok,2,pose0,0.1717
circuit_1201.jpg,8,Diode,1,2,n10,n10,ok,2,pose0,0.1717
circuit_1201.jpg,9,V-DC (one port),0,1,n2,n2,ok,1,any,0.3744
circuit_1201.jpg,10,Resistor,0,2,n4,n4,ok,2,pose0,0.1265
